"date","song","artist","index"
2004-04-03,"When The Sun Goes Down","Kenny Chesney & Uncle Kracker",0
2004-04-10,"When The Sun Goes Down","Kenny Chesney & Uncle Kracker",0
2004-04-17,"When The Sun Goes Down","Kenny Chesney & Uncle Kracker",0
2004-04-24,"When The Sun Goes Down","Kenny Chesney & Uncle Kracker",0
2004-05-01,"When The Sun Goes Down","Kenny Chesney & Uncle Kracker",0
2004-05-08,"You'll Think Of Me","Keith Urban",0
2004-05-15,"You'll Think Of Me","Keith Urban",0
2004-05-22,"Mayberry","Rascal Flatts",0
2004-05-29,"Redneck Woman","Gretchen Wilson",728
2004-06-05,"Redneck Woman","Gretchen Wilson",728
2004-06-12,"Redneck Woman","Gretchen Wilson",728
2004-06-19,"Redneck Woman","Gretchen Wilson",728
2004-06-26,"Redneck Woman","Gretchen Wilson",728
2004-07-03,"If You Ever Stop Loving Me","Montgomery Gentry",0
2004-07-10,"Whiskey Girl","Toby Keith",0
2004-07-17,"Live Like You Were Dying","Tim McGraw",0
2004-07-24,"Live Like You Were Dying","Tim McGraw",0
2004-07-31,"Live Like You Were Dying","Tim McGraw",0
2004-08-07,"Somebody","Reba McEntire",0
2004-08-14,"Live Like You Were Dying","Tim McGraw",0
2004-08-21,"Live Like You Were Dying","Tim McGraw",0
2004-08-28,"Live Like You Were Dying","Tim McGraw",0
2004-09-04,"Live Like You Were Dying","Tim McGraw",0
2004-09-11,"Girls Lie Too","Terri Clark",0
2004-09-18,"Days Go By","Keith Urban",0
2004-09-25,"Days Go By","Keith Urban",0
2004-10-02,"Days Go By","Keith Urban",0
2004-10-09,"Days Go By","Keith Urban",0
2004-10-16,"Suds In The Bucket","Sara Evans",0
2004-10-23,"I Hate Everything","George Strait",0
2004-10-30,"I Hate Everything","George Strait",0
2004-11-06,"In A Real Love","Phil Vassar",0
2004-11-13,"In A Real Love","Phil Vassar",0
2004-11-20,"Mr. Mom","Lonestar",0
2004-11-27,"Mr. Mom","Lonestar",0
2004-12-04,"Nothing On But The Radio","Gary Allan",0
2004-12-11,"Nothing On But The Radio","Gary Allan",0
2004-12-18,"Back When","Tim McGraw",0
2004-12-25,"Some Beach","Blake Shelton",0
2005-01-01,"Some Beach","Blake Shelton",0
2005-01-08,"Some Beach","Blake Shelton",0
2005-01-15,"Some Beach","Blake Shelton",0
2005-01-22,"Awful, Beautiful Life","Darryl Worley",0
2005-01-29,"Awful, Beautiful Life","Darryl Worley",0
2005-02-05,"Mud On The Tires","Brad Paisley",0
2005-02-12,"Bless The Broken Road","Rascal Flatts",0
2005-02-19,"Bless The Broken Road","Rascal Flatts",0
2005-02-26,"Bless The Broken Road","Rascal Flatts",0
2005-03-05,"Bless The Broken Road","Rascal Flatts",0
2005-03-12,"Bless The Broken Road","Rascal Flatts",0
2005-03-19,"Nothin' To Lose","Josh Gracin",0
2005-03-26,"That's What I Love About Sunday","Craig Morgan",0
2005-04-02,"That's What I Love About Sunday","Craig Morgan",0
2005-04-09,"That's What I Love About Sunday","Craig Morgan",0
2005-04-16,"That's What I Love About Sunday","Craig Morgan",0
2005-04-23,"Anything But Mine","Kenny Chesney",0
2005-04-30,"Anything But Mine","Kenny Chesney",0
2005-05-07,"It's Getting Better All The Time","Brooks & Dunn",0
2005-05-14,"My Give A Damn's Busted","Jo Dee Messina",0
2005-05-21,"My Give A Damn's Busted","Jo Dee Messina",0
2005-05-28,"Making Memories Of Us","Keith Urban",0
2005-06-04,"Making Memories Of Us","Keith Urban",0
2005-06-11,"Making Memories Of Us","Keith Urban",0
2005-06-18,"Making Memories Of Us","Keith Urban",0
2005-06-25,"Making Memories Of Us","Keith Urban",0
2005-07-02,"Fast Cars And Freedom","Rascal Flatts",0
2005-07-09,"Fast Cars And Freedom","Rascal Flatts",0
2005-07-16,"Fast Cars And Freedom","Rascal Flatts",0
2005-07-23,"As Good As I Once Was","Toby Keith",0
2005-07-30,"As Good As I Once Was","Toby Keith",0
2005-08-06,"As Good As I Once Was","Toby Keith",0
2005-08-13,"As Good As I Once Was","Toby Keith",0
2005-08-20,"As Good As I Once Was","Toby Keith",0
2005-08-27,"As Good As I Once Was","Toby Keith",0
2005-09-03,"Mississippi Girl","Faith Hill",0
2005-09-10,"Mississippi Girl","Faith Hill",0
2005-09-17,"Play Something Country","Brooks & Dunn",0
2005-09-24,"A Real Fine Place To Start","Sara Evans",0
2005-10-01,"A Real Fine Place To Start","Sara Evans",0
2005-10-08,"Something To Be Proud Of","Montgomery Gentry",0
2005-10-15,"Something To Be Proud Of","Montgomery Gentry",0
2005-10-22,"Better Life","Keith Urban",0
2005-10-29,"Better Life","Keith Urban",0
2005-11-05,"Better Life","Keith Urban",0
2005-11-12,"Better Life","Keith Urban",0
2005-11-19,"Better Life","Keith Urban",0
2005-11-26,"Better Life","Keith Urban",0
2005-12-03,"Come A Little Closer","Dierks Bentley",0
2005-12-10,"Come A Little Closer","Dierks Bentley",0
2005-12-17,"Tequila Makes Her Clothes Fall Off","Joe Nichols",0
2005-12-24,"Come A Little Closer","Dierks Bentley",0
2005-12-31,"Must Be Doin' Somethin' Right","Billy Currington",0
2006-01-07,"Must Be Doin' Somethin' Right","Billy Currington",0
2006-01-14,"She Let Herself Go","George Strait",0
2006-01-21,"Jesus, Take The Wheel","Carrie Underwood",0
2006-01-28,"Jesus, Take The Wheel","Carrie Underwood",0
2006-02-04,"Jesus, Take The Wheel","Carrie Underwood",0
2006-02-11,"Jesus, Take The Wheel","Carrie Underwood",0
2006-02-18,"Jesus, Take The Wheel","Carrie Underwood",0
2006-02-25,"Jesus, Take The Wheel","Carrie Underwood",0
2006-03-04,"When I Get Where I'm Going","Brad Paisley Featuring Dolly Parton",0
2006-03-11,"Your Man","Josh Turner",0
2006-03-18,"Living In Fast Forward","Kenny Chesney",0
2006-03-25,"Living In Fast Forward","Kenny Chesney",0
2006-04-01,"Living In Fast Forward","Kenny Chesney",0
2006-04-08,"What Hurts The Most","Rascal Flatts",0
2006-04-15,"What Hurts The Most","Rascal Flatts",0
2006-04-22,"What Hurts The Most","Rascal Flatts",0
2006-04-29,"What Hurts The Most","Rascal Flatts",0
2006-05-06,"Who Says You Can't Go Home","Bon Jovi Duet With Jennifer Nettles",0
2006-05-13,"Who Says You Can't Go Home","Bon Jovi Duet With Jennifer Nettles",0
2006-05-20,"Wherever You Are","Jack Ingram",0
2006-05-27,"Why","Jason Aldean",0
2006-06-03,"Settle For A Slowdown","Dierks Bentley",0
2006-06-10,"Settle For A Slowdown","Dierks Bentley",0
2006-06-17,"Summertime","Kenny Chesney",0
2006-06-24,"Summertime","Kenny Chesney",0
2006-07-01,"Summertime","Kenny Chesney",0
2006-07-08,"Summertime","Kenny Chesney",0
2006-07-15,"Summertime","Kenny Chesney",0
2006-07-22,"The World","Brad Paisley",0
2006-07-29,"The World","Brad Paisley",0
2006-08-05,"The World","Brad Paisley",0
2006-08-12,"If You're Going Through Hell (Before The Devil Even Knows)","Rodney Atkins",0
2006-08-19,"If You're Going Through Hell (Before The Devil Even Knows)","Rodney Atkins",0
2006-08-26,"If You're Going Through Hell (Before The Devil Even Knows)","Rodney Atkins",0
2006-09-02,"If You're Going Through Hell (Before The Devil Even Knows)","Rodney Atkins",0
2006-09-09,"Leave The Pieces","The Wreckers",0
2006-09-16,"Leave The Pieces","The Wreckers",0
2006-09-23,"Brand New Girlfriend","Steve Holy",0
2006-09-30,"Give It Away","George Strait",0
2006-10-07,"Give It Away","George Strait",0
2006-10-14,"Would You Go With Me","Josh Turner",0
2006-10-21,"Would You Go With Me","Josh Turner",0
2006-10-28,"I Loved Her First","Heartland",0
2006-11-04,"Every Mile A Memory","Dierks Bentley",0
2006-11-11,"Before He Cheats","Carrie Underwood",0
2006-11-18,"Before He Cheats","Carrie Underwood",0
2006-11-25,"Before He Cheats","Carrie Underwood",0
2006-12-02,"Before He Cheats","Carrie Underwood",0
2006-12-09,"Before He Cheats","Carrie Underwood",0
2006-12-16,"My Wish","Rascal Flatts",0
2006-12-23,"Want To","Sugarland",0
2006-12-30,"Want To","Sugarland",0
2007-01-06,"She's Everything","Brad Paisley",0
2007-01-13,"She's Everything","Brad Paisley",0
2007-01-20,"She's Everything","Brad Paisley",0
2007-01-27,"Watching You","Rodney Atkins",0
2007-02-03,"Watching You","Rodney Atkins",0
2007-02-10,"Watching You","Rodney Atkins",0
2007-02-17,"Watching You","Rodney Atkins",0
2007-02-24,"It Just Comes Natural","George Strait",0
2007-03-03,"It Just Comes Natural","George Strait",0
2007-03-10,"Ladies Love Country Boys","Trace Adkins",0
2007-03-17,"Ladies Love Country Boys","Trace Adkins",0
2007-03-24,"Beer In Mexico","Kenny Chesney",0
2007-03-31,"Beer In Mexico","Kenny Chesney",0
2007-04-07,"Beer In Mexico","Kenny Chesney",0
2007-04-14,"Last Dollar (Fly Away)","Tim McGraw",0
2007-04-21,"Wasted","Carrie Underwood",0
2007-04-28,"Wasted","Carrie Underwood",0
2007-05-05,"Wasted","Carrie Underwood",0
2007-05-12,"Stand","Rascal Flatts",0
2007-05-19,"Settlin'","Sugarland",0
2007-05-26,"Good Directions","Billy Currington",0
2007-06-02,"Good Directions","Billy Currington",0
2007-06-09,"Good Directions","Billy Currington",0
2007-06-16,"Moments","Emerson Drive",0
2007-06-23,"Find Out Who Your Friends Are","Tracy Lawrence",0
2007-06-30,"Ticks","Brad Paisley",0
2007-07-07,"Lucky Man","Montgomery Gentry",0
2007-07-14,"Lucky Man","Montgomery Gentry",0
2007-07-21,"Lost In This Moment","Big & Rich",0
2007-07-28,"Lost In This Moment","Big & Rich",0
2007-08-04,"Never Wanted Nothing More","Kenny Chesney",0
2007-08-11,"Never Wanted Nothing More","Kenny Chesney",0
2007-08-18,"Never Wanted Nothing More","Kenny Chesney",0
2007-08-25,"Never Wanted Nothing More","Kenny Chesney",0
2007-09-01,"Never Wanted Nothing More","Kenny Chesney",0
2007-09-08,"These Are My People","Rodney Atkins",0
2007-09-15,"More Than A Memory","Garth Brooks",0
2007-09-22,"Take Me There","Rascal Flatts",0
2007-09-29,"Take Me There","Rascal Flatts",0
2007-10-06,"Take Me There","Rascal Flatts",0
2007-10-13,"Online","Brad Paisley",0
2007-10-20,"Love Me If You Can","Toby Keith",0
2007-10-27,"Don't Blink","Kenny Chesney",0
2007-11-03,"Don't Blink","Kenny Chesney",0
2007-11-10,"Don't Blink","Kenny Chesney",0
2007-11-17,"Don't Blink","Kenny Chesney",0
2007-11-24,"Free And Easy (Down The Road I Go)","Dierks Bentley",0
2007-12-01,"So Small","Carrie Underwood",0
2007-12-08,"So Small","Carrie Underwood",0
2007-12-15,"So Small","Carrie Underwood",0
2007-12-22,"Our Song","Taylor Swift",0
2007-12-29,"Our Song","Taylor Swift",0
2008-01-05,"Our Song","Taylor Swift",0
2008-01-12,"Our Song","Taylor Swift",0
2008-01-19,"Our Song","Taylor Swift",0
2008-01-26,"Our Song","Taylor Swift",0
2008-02-02,"Letter To Me","Brad Paisley",0
2008-02-09,"Letter To Me","Brad Paisley",0
2008-02-16,"Letter To Me","Brad Paisley",0
2008-02-23,"Letter To Me","Brad Paisley",0
2008-03-01,"Cleaning This Gun (Come On In Boy)","Rodney Atkins",0
2008-03-08,"Cleaning This Gun (Come On In Boy)","Rodney Atkins",0
2008-03-15,"All-American Girl","Carrie Underwood",0
2008-03-22,"All-American Girl","Carrie Underwood",0
2008-03-29,"Small Town Southern Man","Alan Jackson",0
2008-04-05,"Small Town Southern Man","Alan Jackson",0
2008-04-12,"You're Gonna Miss This","Trace Adkins",0
2008-04-19,"You're Gonna Miss This","Trace Adkins",0
2008-04-26,"You're Gonna Miss This","Trace Adkins",0
2008-05-03,"I Saw God Today","George Strait",0
2008-05-10,"I Saw God Today","George Strait",0
2008-05-17,"Just Got Started Lovin' You","James Otto",0
2008-05-24,"Just Got Started Lovin' You","James Otto",0
2008-05-31,"I'm Still A Guy","Brad Paisley",0
2008-06-07,"I'm Still A Guy","Brad Paisley",0
2008-06-14,"I'm Still A Guy","Brad Paisley",0
2008-06-21,"Last Name","Carrie Underwood",0
2008-06-28,"Better As A Memory","Kenny Chesney",0
2008-07-05,"Better As A Memory","Kenny Chesney",0
2008-07-12,"Back When I Knew It All","Montgomery Gentry",0
2008-07-19,"Home","Blake Shelton",0
2008-07-26,"Home","Blake Shelton",0
2008-08-02,"Good Time","Alan Jackson",0
2008-08-09,"Good Time","Alan Jackson",0
2008-08-16,"All I Want To Do","Sugarland",0
2008-08-23,"Should've Said No","Taylor Swift",0
2008-08-30,"Should've Said No","Taylor Swift",0
2008-09-06,"You Look Good In My Shirt","Keith Urban",0
2008-09-13,"Do You Believe Me Now","Jimmy Wayne",0
2008-09-20,"Waitin' On A Woman","Brad Paisley",0
2008-09-27,"Do You Believe Me Now","Jimmy Wayne",0
2008-10-04,"Don't Think I Don't Think About It","Darius Rucker",0
2008-10-11,"Don't Think I Don't Think About It","Darius Rucker",0
2008-10-18,"Everybody Wants To Go To Heaven","Kenny Chesney",0
2008-10-25,"Everybody Wants To Go To Heaven","Kenny Chesney With The Wailers",0
2008-11-01,"She Never Cried In Front Of Me","Toby Keith",0
2008-11-08,"Just A Dream","Carrie Underwood",0
2008-11-15,"Just A Dream","Carrie Underwood",0
2008-11-22,"Love Story","Taylor Swift",0
2008-11-29,"Love Story","Taylor Swift",0
2008-12-06,"Chicken Fried","Zac Brown Band",0
2008-12-13,"Chicken Fried","Zac Brown Band",0
2008-12-20,"Roll With Me","Montgomery Gentry",0
2008-12-27,"Roll With Me","Montgomery Gentry",0
2009-01-03,"Here","Rascal Flatts",0
2009-01-10,"Here","Rascal Flatts",0
2009-01-17,"Already Gone","Sugarland",0
2009-01-24,"Start A Band","Brad Paisley Duet With Keith Urban",0
2009-01-31,"Country Boy","Alan Jackson",0
2009-02-07,"She Wouldn't Be Gone","Blake Shelton",0
2009-02-14,"She Wouldn't Be Gone","Blake Shelton",0
2009-02-21,"Feel That Fire","Dierks Bentley",0
2009-02-28,"Down The Road","Kenny Chesney With Mac McAnally",0
2009-03-07,"God Love Her","Toby Keith",0
2009-03-14,"Sweet Thing","Keith Urban",0
2009-03-21,"Sweet Thing","Keith Urban",0
2009-03-28,"It Won't Be Like This For Long","Darius Rucker",0
2009-04-04,"It Won't Be Like This For Long","Darius Rucker",0
2009-04-11,"It Won't Be Like This For Long","Darius Rucker",0
2009-04-18,"River Of Love","George Strait",0
2009-04-25,"Here Comes Goodbye","Rascal Flatts",0
2009-05-02,"It's America","Rodney Atkins",0
2009-05-09,"It's America","Rodney Atkins",0
2009-05-16,"She's Country","Jason Aldean",0
2009-05-23,"It Happens","Sugarland",0
2009-05-30,"It Happens","Sugarland",0
2009-06-06,"Then","Brad Paisley",0
2009-06-13,"Then","Brad Paisley",0
2009-06-20,"Then","Brad Paisley",0
2009-06-27,"Out Last Night","Kenny Chesney",0
2009-07-04,"Out Last Night","Kenny Chesney",0
2009-07-11,"Sideways","Dierks Bentley",0
2009-07-18,"Sideways","Dierks Bentley",0
2009-07-25,"I Run To You","Lady Antebellum",0
2009-08-01,"People Are Crazy","Billy Currington",0
2009-08-08,"People Are Crazy","Billy Currington",0
2009-08-15,"Alright","Darius Rucker",0
2009-08-22,"You Belong With Me","Taylor Swift",925
2009-08-29,"You Belong With Me","Taylor Swift",925
2009-09-05,"Big Green Tractor","Jason Aldean",0
2009-09-12,"Big Green Tractor","Jason Aldean",0
2009-09-19,"Big Green Tractor","Jason Aldean",0
2009-09-26,"Big Green Tractor","Jason Aldean",0
2009-10-03,"Small Town USA","Justin Moore",0
2009-10-10,"American Ride","Toby Keith",0
2009-10-17,"American Ride","Toby Keith",0
2009-10-24,"Gettin' You Home (The Black Dress Song)","Chris Young",0
2009-10-31,"Only You Can Love Me This Way","Keith Urban",0
2009-11-07,"Toes","Zac Brown Band",0
2009-11-14,"Toes","Zac Brown Band",0
2009-11-21,"Cowboy Casanova","Carrie Underwood",0
2009-11-28,"Need You Now","Lady Antebellum",0
2009-12-05,"Need You Now","Lady Antebellum",0
2009-12-12,"Need You Now","Lady Antebellum",0
2009-12-19,"Need You Now","Lady Antebellum",0
2009-12-26,"Need You Now","Lady Antebellum",0
2010-01-02,"Consider Me Gone","Reba",0
2010-01-09,"Consider Me Gone","Reba",0
2010-01-16,"Consider Me Gone","Reba",0
2010-01-23,"Consider Me Gone","Reba",0
2010-01-30,"Southern Voice","Tim McGraw",0
2010-02-06,"The Truth","Jason Aldean",0
2010-02-13,"The Truth","Jason Aldean",0
2010-02-20,"Why Don't We Just Dance","Josh Turner",0
2010-02-27,"Why Don't We Just Dance","Josh Turner",0
2010-03-06,"Why Don't We Just Dance","Josh Turner",0
2010-03-13,"Why Don't We Just Dance","Josh Turner",0
2010-03-20,"That's How Country Boys Roll","Billy Currington",0
2010-03-27,"Hillbilly Bone","Blake Shelton Featuring Trace Adkins",0
2010-04-03,"A Little More Country Than That","Easton Corbin",0
2010-04-10,"Temporary Home","Carrie Underwood",0
2010-04-17,"Highway 20 Ride","Zac Brown Band",0
2010-04-24,"American Honey","Lady Antebellum",0
2010-05-01,"American Honey","Lady Antebellum",0
2010-05-08,"Gimmie That Girl","Joe Nichols",0
2010-05-15,"Gimmie That Girl","Joe Nichols",0
2010-05-22,"The Man I Want To Be","Chris Young",0
2010-05-29,"The Man I Want To Be","Chris Young",0
2010-06-05,"The Man I Want To Be","Chris Young",0
2010-06-12,"The House That Built Me","Miranda Lambert",0
2010-06-19,"The House That Built Me","Miranda Lambert",0
2010-06-26,"The House That Built Me","Miranda Lambert",0
2010-07-03,"The House That Built Me","Miranda Lambert",0
2010-07-10,"Water","Brad Paisley",0
2010-07-17,"Water","Brad Paisley",0
2010-07-24,"Rain Is A Good Thing","Luke Bryan",0
2010-07-31,"Rain Is A Good Thing","Luke Bryan",0
2010-08-07,"Undo It","Carrie Underwood",0
2010-08-14,"Lover, Lover","Jerrod Niemann",0
2010-08-21,"Free","Zac Brown Band",0
2010-08-28,"All About Tonight","Blake Shelton",0
2010-09-04,"All About Tonight","Blake Shelton",0
2010-09-11,"All About Tonight","Blake Shelton",0
2010-09-18,"Pretty Good At Drinkin' Beer","Billy Currington",0
2010-09-25,"Our Kind Of Love","Lady Antebellum",0
2010-10-02,"Our Kind Of Love","Lady Antebellum",0
2010-10-09,"The Boys of Fall","Kenny Chesney",0
2010-10-16,"The Boys of Fall","Kenny Chesney",0
2010-10-23,"All Over Me","Josh Turner",0
2010-10-30,"Roll With It","Easton Corbin",0
2010-11-06,"Come Back Song","Darius Rucker",0
2010-11-13,"Come Back Song","Darius Rucker",0
2010-11-20,"As She's Walking Away","Zac Brown Band Featuring Alan Jackson",0
2010-11-27,"As She's Walking Away","Zac Brown Band Featuring Alan Jackson",0
2010-12-04,"Anything Like Me","Brad Paisley",0
2010-12-11,"If I Die Young","The Band Perry",0
2010-12-18,"Why Wait","Rascal Flatts",0
2010-12-25,"Why Wait","Rascal Flatts",0
2011-01-01,"Turn On The Radio","Reba",0
2011-01-08,"Felt Good On My Lips","Tim McGraw",0
2011-01-15,"Felt Good On My Lips","Tim McGraw",0
2011-01-22,"Felt Good On My Lips","Tim McGraw",0
2011-01-29,"Somewhere With You","Kenny Chesney",0
2011-02-05,"Somewhere With You","Kenny Chesney",0
2011-02-12,"Somewhere With You","Kenny Chesney",0
2011-02-19,"Voices","Chris Young",0
2011-02-26,"Someone Else Calling You Baby","Luke Bryan",0
2011-03-05,"Who Are You When I'm Not Looking","Blake Shelton",0
2011-03-12,"Don't You Wanna Stay","Jason Aldean With Kelly Clarkson",0
2011-03-19,"Don't You Wanna Stay","Jason Aldean With Kelly Clarkson",0
2011-03-26,"Don't You Wanna Stay","Jason Aldean With Kelly Clarkson",0
2011-04-02,"Let Me Down Easy","Billy Currington",0
2011-04-09,"Are You Gonna Kiss Me Or Not","Thompson Square",0
2011-04-16,"Colder Weather","Zac Brown Band",0
2011-04-23,"Colder Weather","Zac Brown Band",0
2011-04-30,"This","Darius Rucker",0
2011-05-07,"Live A Little","Kenny Chesney",0
2011-05-14,"A Little Bit Stronger","Sara Evans",0
2011-05-21,"A Little Bit Stronger","Sara Evans",0
2011-05-28,"Heart Like Mine","Miranda Lambert",0
2011-06-04,"Old Alabama","Brad Paisley Featuring Alabama",0
2011-06-11,"Old Alabama","Brad Paisley Featuring Alabama",0
2011-06-18,"Without You","Keith Urban",0
2011-06-25,"Honey Bee","Blake Shelton",0
2011-07-02,"Honey Bee","Blake Shelton",0
2011-07-09,"Honey Bee","Blake Shelton",0
2011-07-16,"Honey Bee","Blake Shelton",0
2011-07-23,"If Heaven Wasn't So Far Away","Justin Moore",0
2011-07-30,"Dirt Road Anthem","Jason Aldean",0
2011-08-06,"Tomorrow","Chris Young",0
2011-08-13,"Knee Deep","Zac Brown Band Featuring Jimmy Buffett",0
2011-08-20,"Just A Kiss","Lady Antebellum",0
2011-08-27,"Just A Kiss","Lady Antebellum",0
2011-09-03,"Am I The Only One","Dierks Bentley",0
2011-09-10,"Remind Me","Brad Paisley Duet With Carrie Underwood",0
2011-09-17,"Barefoot Blue Jean Night","Jake Owen",0
2011-09-24,"Barefoot Blue Jean Night","Jake Owen",0
2011-10-01,"Take A Back Road","Rodney Atkins",0
2011-10-08,"Take A Back Road","Rodney Atkins",0
2011-10-15,"Made In America","Toby Keith",0
2011-10-22,"Long Hot Summer","Keith Urban",0
2011-10-29,"God Gave Me You","Blake Shelton",0
2011-11-05,"God Gave Me You","Blake Shelton",0
2011-11-12,"God Gave Me You","Blake Shelton",0
2011-11-19,"Crazy Girl","Eli Young Band",0
2011-11-26,"Sparks Fly","Taylor Swift",0
2011-12-03,"Country Must Be Country Wide","Brantley Gilbert",0
2011-12-10,"We Owned The Night","Lady Antebellum",0
2011-12-17,"We Owned The Night","Lady Antebellum",0
2011-12-24,"Keep Me In Mind","Zac Brown Band",0
2011-12-31,"Keep Me In Mind","Zac Brown Band",0
2012-01-07,"Keep Me In Mind","Zac Brown Band",0
2012-01-14,"Keep Me In Mind","Zac Brown Band",0
2012-01-21,"Let It Rain","David Nail Featuring Sarah Buxton",0
2012-01-28,"Drink In My Hand","Eric Church",0
2012-02-04,"I Don't Want This Night To End","Luke Bryan",0
2012-02-11,"You","Chris Young",0
2012-02-18,"All Your Life","The Band Perry",0
2012-02-25,"All Your Life","The Band Perry",0
2012-03-03,"You Gonna Fly","Keith Urban",0
2012-03-10,"You Gonna Fly","Keith Urban",0
2012-03-17,"Reality","Kenny Chesney",0
2012-03-24,"Home","Dierks Bentley",0
2012-03-31,"Ours","Taylor Swift",0
2012-04-07,"Alone With You","Jake Owen",0
2012-04-14,"Alone With You","Jake Owen",0
2012-04-21,"A Woman Like You","Lee Brice",0
2012-04-28,"Drink On It","Blake Shelton",0
2012-05-05,"Drink On It","Blake Shelton",0
2012-05-12,"Banjo","Rascal Flatts",0
2012-05-19,"Over You","Miranda Lambert",0
2012-05-26,"Fly Over States","Jason Aldean",0
2012-06-02,"Somethin' 'Bout A Truck","Kip Moore",0
2012-06-09,"Somethin' 'Bout A Truck","Kip Moore",0
2012-06-16,"Good Girl","Carrie Underwood",0
2012-06-23,"Springsteen","Eric Church",0
2012-06-30,"Springsteen","Eric Church",0
2012-07-07,"Drunk On You","Luke Bryan",0
2012-07-14,"Drunk On You","Luke Bryan",0
2012-07-21,"You Don't Know Her Like I Do","Brantley Gilbert",0
2012-07-28,"Even If It Breaks Your Heart","Eli Young Band",0
2012-08-04,"5-1-5-0","Dierks Bentley",0
2012-08-11,"Come Over","Kenny Chesney",0
2012-08-18,"Come Over","Kenny Chesney",0
2012-08-25,"Angel Eyes","Love And Theft",0
2012-09-01,"Over","Blake Shelton",0
2012-09-08,"Over","Blake Shelton",0
2012-09-15,"Pontoon","Little Big Town",0
2012-09-22,"Pontoon","Little Big Town",0
2012-09-29,"Wanted","Hunter Hayes",0
2012-10-06,"Take A Little Ride","Jason Aldean",0
2012-10-13,"Take A Little Ride","Jason Aldean",0
2012-10-20,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-10-27,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-11-03,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-11-10,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-11-17,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-11-24,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-12-01,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-12-08,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-12-15,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2012-12-22,"Cruise","Florida Georgia Line",0
2012-12-29,"Cruise","Florida Georgia Line",0
2013-01-05,"Cruise","Florida Georgia Line",0
2013-01-12,"We Are Never Ever Getting Back Together","Taylor Swift",1040
2013-01-19,"Cruise","Florida Georgia Line",0
2013-01-26,"Cruise","Florida Georgia Line",0
2013-02-02,"Better Dig Two","The Band Perry",0
2013-02-09,"Every Storm (Runs Out Of Rain)","Gary Allan",0
2013-02-16,"Better Dig Two","The Band Perry",0
2013-02-23,"Wanted","Hunter Hayes",0
2013-03-02,"Wanted","Hunter Hayes",0
2013-03-09,"Sure Be Cool If You Did","Blake Shelton",0
2013-03-16,"Sure Be Cool If You Did","Blake Shelton",0
2013-03-23,"Sure Be Cool If You Did","Blake Shelton",0
2013-03-30,"Sure Be Cool If You Did","Blake Shelton",0
2013-04-06,"Sure Be Cool If You Did","Blake Shelton",0
2013-04-13,"Wagon Wheel","Darius Rucker",0
2013-04-20,"Cruise","Florida Georgia Line",0
2013-04-27,"Cruise","Florida Georgia Line",0
2013-05-04,"Cruise","Florida Georgia Line",0
2013-05-11,"Cruise","Florida Georgia Line",0
2013-05-18,"Cruise","Florida Georgia Line",0
2013-05-25,"Cruise","Florida Georgia Line",0
2013-06-01,"Cruise","Florida Georgia Line",0
2013-06-08,"Cruise","Florida Georgia Line",0
2013-06-15,"Cruise","Florida Georgia Line",0
2013-06-22,"Cruise","Florida Georgia Line",0
2013-06-29,"Cruise","Florida Georgia Line",0
2013-07-06,"Cruise","Florida Georgia Line",0
2013-07-13,"Cruise","Florida Georgia Line",0
2013-07-20,"Cruise","Florida Georgia Line",0
2013-07-27,"Cruise","Florida Georgia Line",0
2013-08-03,"Cruise","Florida Georgia Line",0
2013-08-10,"Cruise","Florida Georgia Line",0
2013-08-17,"Cruise","Florida Georgia Line",0
2013-08-24,"Cruise","Florida Georgia Line",0
2013-08-31,"That's My Kind Of Night","Luke Bryan",0
2013-09-07,"That's My Kind Of Night","Luke Bryan",0
2013-09-14,"That's My Kind Of Night","Luke Bryan",0
2013-09-21,"That's My Kind Of Night","Luke Bryan",0
2013-09-28,"That's My Kind Of Night","Luke Bryan",0
2013-10-05,"That's My Kind Of Night","Luke Bryan",0
2013-10-12,"That's My Kind Of Night","Luke Bryan",0
2013-10-19,"That's My Kind Of Night","Luke Bryan",0
2013-10-26,"That's My Kind Of Night","Luke Bryan",0
2013-11-02,"That's My Kind Of Night","Luke Bryan",0
2013-11-09,"That's My Kind Of Night","Luke Bryan",0
2013-11-16,"That's My Kind Of Night","Luke Bryan",0
2013-11-23,"We Were Us","Keith Urban And Miranda Lambert",0
2013-11-30,"We Were Us","Keith Urban And Miranda Lambert",0
2013-12-07,"We Were Us","Keith Urban And Miranda Lambert",0
2013-12-14,"Stay","Florida Georgia Line",0
2013-12-21,"Stay","Florida Georgia Line",0
2013-12-28,"Stay","Florida Georgia Line",0
2014-01-04,"Stay","Florida Georgia Line",0
2014-01-11,"Stay","Florida Georgia Line",0
2014-01-18,"Stay","Florida Georgia Line",0
2014-01-25,"Drink A Beer","Luke Bryan",0
2014-02-01,"Drink A Beer","Luke Bryan",0
